45359.157747 4.580082e-24 
45439.814747 7.461951e-24 
45520.471747 1.203618e-23 
45601.128747 1.922126e-23 
45681.785747 3.039010e-23 
45762.442747 4.757070e-23 
45843.099747 7.372316e-23 
45923.756747 1.131164e-22 
46004.413747 1.718319e-22 
46085.070747 2.584280e-22 
46165.727747 3.847974e-22 
46246.384747 5.672595e-22 
46327.041747 8.279203e-22 
46407.698747 1.196334e-21 
46488.355747 1.711485e-21 
46569.012747 2.424103e-21 
46649.669747 3.399273e-21 
46730.326747 4.719306e-21 
46810.983747 6.486750e-21 
46891.640747 8.827410e-21 
46972.297747 1.189314e-20 
47052.954747 1.586415e-20 
47133.611747 2.095048e-20 
47214.268747 2.739229e-20 
47294.925747 3.545845e-20 
47375.582747 4.544313e-20 
47456.239747 5.765988e-20 
47536.896747 7.243298e-20 
47617.553747 9.008572e-20 
47698.210747 1.109258e-19 
47778.867747 1.352279e-19 
47859.524747 1.632139e-19 
47940.181747 1.950316e-19 
48020.838747 2.307331e-19 
48101.495747 2.702538e-19 
48182.152747 3.133942e-19 
48262.809747 3.598048e-19 
48343.466747 4.089781e-19 
48424.123747 4.602462e-19 
48504.780747 5.127876e-19 
48585.437747 5.656422e-19 
48666.094747 6.177363e-19 
48746.751747 6.679155e-19 
48827.408747 7.149851e-19 
48908.065747 7.577562e-19 
48988.722747 7.950951e-19 
49069.379747 8.259727e-19 
49150.036747 8.495117e-19 
49230.693747 8.650278e-19 
49311.350747 8.720630e-19 
49392.007747 8.704077e-19 
49472.664747 8.601112e-19 
49553.321747 8.414795e-19 
49633.978747 8.150600e-19 
49714.635747 7.816145e-19 
49795.292747 7.420834e-19 
49875.949747 6.975413e-19 
49956.606747 6.491486e-19 
50037.263747 5.981022e-19 
50117.920747 5.455867e-19 
50198.577747 4.927302e-19 
50279.234747 4.405666e-19 
50359.891747 3.900058e-19 
50440.548747 3.418123e-19 
50521.205747 2.965933e-19 
50601.862747 2.547956e-19 
50682.519747 2.167104e-19 
50763.176747 1.824838e-19 
50843.833747 1.521340e-19 
50924.490747 1.255698e-19 
51005.147747 1.026127e-19 
51085.804747 8.301835e-20 
51166.461747 6.649732e-20 
51247.118747 5.273407e-20 
51327.775747 4.140334e-20 
51408.432747 3.218375e-20 
51489.089747 2.476823e-20 
51569.746747 1.887167e-20 
51650.403747 1.423582e-20 
51731.060747 1.063193e-20 
51811.717747 7.861376e-21 
51892.374747 5.754958e-21 
51973.031747 4.171024e-21 
52053.688747 2.992956e-21 
52134.345747 2.126254e-21 
52215.002747 1.495502e-21 
52295.659747 1.041396e-21 
52376.316747 7.179622e-22 
52456.973747 4.900547e-22 
52537.630747 3.311651e-22 
52618.287747 2.215652e-22 
52698.944747 1.467627e-22 
52779.601747 9.624692e-23 
52860.258747 6.249065e-23 
52940.915747 4.016986e-23 
53021.572747 2.556481e-23 
53102.229747 1.610801e-23 
53182.886747 1.004844e-23 
53263.543747 6.206002e-24 
53344.200747 3.794744e-24 
53424.857747 2.297260e-24 
53505.514747 1.376876e-24 
53586.171747 8.170271e-25 
53666.828747 4.799933e-25 
53747.485747 2.791843e-25 
53828.142747 1.607696e-25 
53908.799747 9.165873e-26 
53989.456747 5.173695e-26 
54070.113747 2.891245e-26 
54150.770747 1.599654e-26 
54231.427747 8.762421e-27 
54312.084747 4.752032e-27 
54392.741747 2.551477e-27 
54473.398747 1.356316e-27 
54554.055747 7.138176e-28 
54634.712747 3.719381e-28 
54715.369747 1.918718e-28 
54796.026747 9.799608e-29 
54876.683747 4.955224e-29 
54957.340747 2.480704e-29 
55037.997747 1.229543e-29 
55118.654747 6.033501e-30 
55199.311747 2.931246e-30 
55279.968747 1.409912e-30 
55360.625747 6.714119e-31 
55441.282747 3.165505e-31 
55521.939747 1.477590e-31 
55602.596747 6.828450e-32 
55683.253747 3.124261e-32 
55763.910747 1.415238e-32 
55844.567747 6.347003e-33 
55925.224747 2.818156e-33 
56005.881747 1.238849e-33 
56086.538747 5.391739e-34 
56167.195747 2.323252e-34 
56247.852747 9.911077e-35 
56328.509747 4.186031e-35 
56409.166747 1.750415e-35 
56489.823747 7.246641e-36 
56570.480747 2.970226e-36 
56651.137747 1.205312e-36 
56731.794747 4.842461e-37 
56812.451747 1.926150e-37 
56893.108747 7.585270e-38 
56973.765747 2.957393e-38 
57054.422747 1.141574e-38 
57135.079747 4.362710e-39 
57215.736747 1.650690e-39 
57296.393747 6.183463e-40 
57377.050747 2.293269e-40 
57457.707747 8.420452e-41 
57538.364747 3.061067e-41 
57619.021747 1.101710e-41 
57699.678747 3.925715e-42 
57780.335747 1.384929e-42 
57860.992747 4.837189e-43 
57941.649747 1.672691e-43 
58022.306747 5.726582e-44 
58102.963747 1.941030e-44 
58183.620747 6.513676e-45 
58264.277747 2.164099e-45 
58344.934747 7.118443e-46 
58425.591747 2.318195e-46 
58506.248747 7.474327e-47 
58586.905747 2.385894e-47 
58667.562747 7.540279e-48 
58748.219747 2.359286e-48 
58828.876747 7.308545e-49 
58909.533747 2.241498e-49 
58990.190747 6.806169e-50 
59070.847747 2.046087e-50 
59151.504747 6.089795e-51 
59232.161747 1.794479e-51 
59312.818747 5.235171e-52 
59393.475747 1.512100e-52 
59474.132747 4.324016e-53 
59554.789747 1.224196e-53 
59635.446747 3.431405e-54 
59716.103747 9.522475e-55 
59796.760747 2.616284e-55 
59877.417747 7.116670e-56 
59958.074747 1.916575e-56 
60038.731747 5.110131e-57 
60119.388747 1.348948e-57 
60200.045747 3.525457e-58 
60280.702747 9.122056e-59 
60361.359747 2.336830e-59 
60442.016747 5.926775e-60 
60522.673747 1.488219e-60 
60603.330747 3.699751e-61 
60683.987747 9.106154e-62 
60764.644747 2.218986e-62 
60845.301747 5.353420e-63 
60925.958747 1.278689e-63 
61006.615747 3.023819e-64 
61087.272747 7.079518e-65 
61167.929747 1.641000e-65 
61248.586747 3.765915e-66 
61329.243747 8.556369e-67 
61409.900747 1.924711e-67 
61490.557747 4.286459e-68 
61571.214747 9.451242e-69 
61651.871747 2.063175e-69 
61732.528747 4.459030e-70 
61813.185747 9.541172e-71 
61893.842747 2.021250e-71 
61974.499747 4.239314e-72 
62055.156747 8.802947e-73 
62135.813747 1.809746e-73 
62216.470747 3.683530e-74 
62297.127747 7.422803e-75 
62377.784747 1.480910e-75 
62458.441747 2.925138e-76 
62539.098747 5.720332e-77 
62619.755747 1.107524e-77 
62700.412747 2.122961e-78 
62781.069747 4.028915e-79 
62861.726747 7.569917e-80 
62942.383747 1.408158e-80 
63023.040747 2.593394e-81 
63103.697747 4.728710e-82 
63184.354747 8.536383e-83 
63265.011747 1.525676e-83 
63345.668747 2.699651e-84 
63426.325747 4.729444e-85 
63506.982747 8.202941e-86 
63587.639747 1.408595e-86 
63668.296747 2.394748e-87 
63748.953747 4.030792e-88 
63829.610747 6.717043e-89 
63910.267747 1.108212e-89 
63990.924747 1.810192e-90 
64071.581747 2.927410e-91 
64152.238747 4.687049e-92 
64232.895747 7.429721e-93 
64313.552747 1.166011e-93 
64394.209747 1.811714e-94 
64474.866747 2.786980e-95 
64555.523747 4.244583e-96 
64636.180747 6.400197e-97 
64716.837747 9.554515e-98 
64797.494747 1.412151e-98 
64878.151747 2.066381e-99 
64958.808747 2.993622e-100 
65039.465747 4.293787e-101 
65120.122747 6.097350e-102 
65200.779747 8.572328e-103 
65281.436747 1.193201e-103 
65362.093747 1.644316e-104 
65442.750747 2.243438e-105 
65523.407747 3.030400e-106 
65604.064747 4.052685e-107 
65684.721747 5.365903e-108 
65765.378747 7.033960e-109 
65846.035747 9.128806e-110 
65926.692747 1.172965e-110 
66007.349747 1.492153e-111 
66088.006747 1.879311e-112 
66168.663747 2.343370e-113 
66249.320747 2.892946e-114 
66329.977747 3.535874e-115 
66410.634747 4.278684e-116 
66491.291747 5.126025e-117 
66571.948747 6.080067e-118 
66652.605747 7.139914e-119 
66733.262747 8.301082e-120 
66813.919747 9.555061e-121 
66894.576747 1.088903e-121 
66975.233747 1.228576e-122 
67055.890747 1.372373e-123 
67136.547747 1.517746e-124 
67217.204747 1.661817e-125 
67297.861747 1.801458e-126 
67378.518747 1.933403e-127 
67459.175747 2.054365e-128 
67539.832747 2.161174e-129 
67620.489747 2.250915e-130 
67701.146747 2.321055e-131 
67781.803747 2.369566e-132 
67862.460747 2.395021e-133 
67943.117747 2.396663e-134 
68023.774747 2.374442e-135 
68104.431747 2.329020e-136 
68185.088747 2.261736e-137 
68265.745747 2.174541e-138 
68346.402747 2.069905e-139 
68427.059747 1.950699e-140 
68507.716747 1.820066e-141 
68588.373747 1.681284e-142 
68669.030747 1.537631e-143 
68749.687747 1.392260e-144 
68830.344747 1.248089e-145 
68911.001747 1.107714e-146 
68991.658747 9.733451e-148 
69072.315747 8.467655e-149 
69152.972747 7.293173e-150 
69233.629747 6.219091e-151 
69314.286747 5.250424e-152 
69394.943747 4.388528e-153 
69475.600747 3.631621e-154 
69556.257747 2.975357e-155 
69636.914747 2.413431e-156 
69717.571747 1.938151e-157 
69798.228747 1.540981e-158 
69878.885747 1.213010e-159 
69959.542747 9.453402e-161 
70040.199747 7.294056e-162 
70120.856747 5.571949e-163 
70201.513747 4.214074e-164 
70282.170747 3.155399e-165 
70362.827747 2.339179e-166 
70443.484747 1.716840e-167 
70524.141747 1.247536e-168 
70604.798747 8.974978e-170 
70685.455747 6.392501e-171 
70766.112747 4.507807e-172 
70846.769747 3.147145e-173 
70927.426747 2.175331e-174 
71008.083747 1.488645e-175 
71088.740747 1.008588e-176 
71169.397747 6.765399e-178 
71250.054747 4.492936e-179 
71330.711747 2.954092e-180 
71411.368747 1.922981e-181 
71492.025747 1.239319e-182 
71572.682747 7.907659e-184 
71653.339747 4.995397e-185 
71733.996747 3.124274e-186 
71814.653747 1.934574e-187 
71895.310747 1.185983e-188 
71975.967747 7.198282e-190 
72056.624747 4.325499e-191 
72137.281747 2.573360e-192 
72217.938747 1.515731e-193 
72298.595747 8.838948e-195 
72379.252747 5.103124e-196 
72459.909747 2.916949e-197 
72540.566747 1.650739e-198 
72621.223747 9.248795e-200 
72701.880747 5.130373e-201 
72782.537747 2.817538e-202 
72863.194747 1.531961e-203 
72943.851747 8.246747e-205 
73024.508747 4.395160e-206 
73105.165747 2.319123e-207 
73185.822747 1.211518e-208 
73266.479747 6.266038e-210 
73347.136747 3.208583e-211 
73427.793747 1.626637e-212 
73508.450747 8.164411e-214 
73589.107747 4.057105e-215 
73669.764747 1.996019e-216 
73750.421747 9.722327e-218 
73831.078747 4.688488e-219 
73911.735747 2.238476e-220 
73992.392747 1.058106e-221 
74073.049747 4.951797e-223 
74153.706747 2.294318e-224 
74234.363747 1.052450e-225 
74315.020747 4.779762e-227 
74395.677747 2.149158e-228 
74476.334747 9.567253e-230 
74556.991747 4.216609e-231 
74637.648747 1.839909e-232 
74718.305747 7.948526e-234 
74798.962747 3.399647e-235 
74879.619747 1.439588e-236 
74960.276747 6.035308e-238 
75040.933747 2.505058e-239 
75121.590747 1.029422e-240 
75202.247747 4.188184e-242 
75282.904747 1.687001e-243 
75363.561747 6.727627e-245 
75444.218747 2.656229e-246 
75524.875747 1.038308e-247 
75605.532747 4.018316e-249 
75686.189747 1.539639e-250 
75766.846747 5.840510e-252 
75847.503747 2.193511e-253 
75928.160747 8.156160e-255 
76008.817747 3.002540e-256 
76089.474747 1.094331e-257 
76170.131747 3.948808e-259 
76250.788747 1.410718e-260 
76331.445747 4.989667e-262 
76412.102747 1.747269e-263 
76492.759747 6.057665e-265 
76573.416747 2.079255e-266 
76654.073747 7.065895e-268 
76734.730747 2.377298e-269 
76815.387747 7.918762e-271 
76896.044747 2.611488e-272 
76976.701747 8.526596e-274 
77057.358747 2.756262e-275 
77138.015747 8.821090e-277 
77218.672747 2.794996e-278 
77299.329747 8.767930e-280 
77379.986747 2.723141e-281 
77460.643747 8.373367e-283 
77541.300747 2.549102e-284 
77621.957747 7.683009e-286 
77702.614747 2.292623e-287 
77783.271747 6.773152e-289 
77863.928747 1.981099e-290 
77944.585747 5.736917e-292 
78025.242747 1.644781e-293 
78105.899747 4.668684e-295 
78186.556747 1.312013e-296 
78267.213747 3.650384e-298 
78347.870747 1.005533e-299 
78428.527747 2.742275e-301 
78509.184747 7.404278e-303 
78589.841747 1.979299e-304 
78670.498747 5.238385e-306 
78751.155747 1.372588e-307 
78831.812747 3.560740e-309 
78912.469747 9.145287e-311 
78993.126747 2.325474e-312 
79073.783747 5.854402e-314 
79154.440747 1.459186e-315 
79235.097747 3.600775e-317 
79315.754747 8.797036e-319 
79396.411747 2.127447e-320 
79477.068747 5.138283e-322 
79557.725747 9.881313e-324 
79638.382747 0.000000e+00 
79719.039747 0.000000e+00 
